PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
1615608323.0756984,0.70465087890625,-0.0924072265625,0.03729248046875,0.7025146484375,0.06,-0.56,-0.33,-0.06836250728587001,0.15701759734532633
1615608323.122709,0.70355224609375,-0.0599365234375,0.02587890625,0.7076416015625,0.23,0.08,-0.41000000000000003,-0.04150909887617147,0.10458235557481996
1615608323.1677094,0.705810546875,-0.0286865234375,0.025390625,0.7073974609375,0.45,0.08,-0.88,-0.003959909028391583,0.06600160082219829
1615608323.212699,0.70562744140625,0.01214599609375,0.02642822265625,0.7080078125,1.42,0.87,-1.32,0.04713053293791915,0.01733067282310776
1615608323.2606978,0.707275390625,0.0347900390625,0.03778076171875,0.705078125,-0.78,1.69,-0.22,0.08850974671659272,0.0037655555294406205
1615608323.306698,0.70831298828125,0.04461669921875,0.0321044921875,0.70379638671875,1.27,0.71,-0.97,0.09362347462713672,-0.01487108535166502
1615608323.3536985,0.7109375,0.0401611328125,0.03070068359375,0.70147705078125,-1.03,1.54,1.08,0.08651811841762608,-0.010905327869697251
1615608323.401707,0.709228515625,0.03472900390625,0.02606201171875,0.70361328125,-0.15,0.24,-0.19,0.07421969487778707,-0.010241950104816001
1615608323.4906988,0.7064208984375,0.03240966796875,0.01544189453125,0.7069091796875,0.18,-0.33,-0.58,0.0584145597179644,-0.02068259881914451
1615608323.5396981,0.701171875,0.02960205078125,0.00286865234375,0.71234130859375,-0.32,-0.18,-0.92,0.0394078451841544,-0.032912370499107314
1615608323.5836992,0.69970703125,0.02978515625,-0.00701904296875,0.71380615234375,0.21,-0.06,-0.46,0.027380024578274858,-0.045181398282457326
1615608323.6337082,0.69873046875,0.02520751953125,-0.01544189453125,0.71478271484375,-0.35000000000000003,0.27,0.03,0.011376298132764188,-0.04975184065331629
1615608323.6787062,0.69622802734375,0.023681640625,-0.02264404296875,0.717041015625,0.26,-0.4,-0.2,0.0004346548023401567,-0.056558684081656464
1615608323.7206984,0.6959228515625,0.01861572265625,-0.0289306640625,0.71728515625,-0.77,0.31,0.05,-0.013496195361600807,-0.05783003443638064
1615608323.7697964,0.69134521484375,0.01715087890625,-0.0343017578125,0.7215576171875,-0.31,0.08,0.25,-0.022327747648349744,-0.06231284348965687
1615608323.817013,0.689208984375,0.013916015625,-0.0416259765625,0.72320556640625,-0.35000000000000003,0.24,-0.12,-0.03553686501641843,-0.06687722737438208
1615608323.8650212,0.68560791015625,0.0125732421875,-0.0457763671875,0.7264404296875,-0.47000000000000003,-0.18,0.0,-0.04268703519642865,-0.06989723976903858
1615608323.9130135,0.68218994140625,0.01483154296875,-0.0465087890625,0.72955322265625,0.05,-0.04,-0.51,-0.04127873137685554,-0.0734047627151752
1615608323.9580128,0.68072509765625,0.01470947265625,-0.04425048828125,0.73101806640625,-0.37,0.27,-0.03,-0.03870595074924306,-0.07052836034804255
1615608324.0070221,0.67669677734375,0.013671875,-0.0430908203125,0.73486328125,-0.41000000000000003,-0.04,0.06,-0.038833002397519176,-0.06764825997761185
1615608324.051026,0.67401123046875,0.011962890625,-0.04571533203125,0.7371826171875,-0.08,-0.31,-0.36,-0.044420404300893744,-0.06836037440893393
1615608324.101025,0.6727294921875,0.010498046875,-0.04443359375,0.73846435546875,-0.31,0.0,-0.14,-0.04460215083216406,-0.06493184503029406
1615608324.1600227,0.6702880859375,0.00830078125,-0.04425048828125,0.74072265625,-0.12,-0.05,-0.51,-0.04712369352004238,-0.061756960953241555
1615608324.2070198,0.67022705078125,0.0054931640625,-0.04327392578125,0.74090576171875,-0.33,0.28,-0.37,-0.049125557891834426,-0.05703124684324931
1615608324.271023,0.6683349609375,0.003662109375,-0.04254150390625,0.74261474609375,0.06,0.13,-0.33,-0.05043588190885647,-0.05371265111382157
1615608324.3230214,0.66510009765625,-0.0001220703125,-0.038330078125,0.74578857421875,-0.66,-0.02,0.42,-0.0495778573601135,-0.04380217429716833
1615608324.376024,0.66357421875,-0.00042724609375,-0.03515625,0.747314453125,-0.1,-0.1,-0.35000000000000003,-0.045916316027823666,-0.03968549759119175
1615608324.4250126,0.6590576171875,-0.0003662109375,-0.02276611328125,0.75177001953125,-0.14,0.07,-0.12,-0.029990483795900434,-0.025424180402970835
1615608324.470178,0.65765380859375,-0.004638671875,-0.01416015625,0.753173828125,-0.38,0.07,-0.19,-0.023691185985281627,-0.010046296297848286
1615608324.5131516,0.65673828125,-0.0076904296875,-0.00726318359375,0.75408935546875,-0.25,-0.14,-0.78,-0.018183329277077536,0.0017773315384672793
1615608324.5641594,0.65643310546875,-0.0087890625,0.00054931640625,0.75433349609375,-0.99,0.39,0.36,-0.009250102317445077,0.01207316479491219
1615608324.6081512,0.65521240234375,-0.00732421875,0.0003662109375,0.75537109375,0.01,0.12,-0.39,-0.007811369073770237,0.009969692824820272
1615608324.6571596,0.6552734375,-0.00653076171875,-0.00152587890625,0.75537109375,-0.38,0.03,-0.23,-0.009382439938542679,0.006793111544752254
1615608324.7641547,0.65509033203125,-0.00579833984375,-0.0029296875,0.7554931640625,-0.56,0.01,0.05,-0.010383622240143029,0.0042509848402890816
1615608324.7661543,0.65386962890625,-0.00262451171875,-0.0072021484375,0.75653076171875,-0.18,0.14,-0.21,-0.012375023536491893,-0.0047039299868187725
1615608324.809163,0.65338134765625,6.103515625e-05,-0.00897216796875,0.7569580078125,-0.21,-0.02,-0.28,-0.011662221910867259,-0.010204066164188702
1615608324.861151,0.65362548828125,0.0029296875,-0.0123291015625,0.7567138671875,-0.06,-0.16,-0.16,-0.012809252769687224,-0.017745847401115712
1615608324.9151807,0.6522216796875,0.00421142578125,-0.01318359375,0.7579345703125,0.0,-0.03,-0.12,-0.012517847697389036,-0.020362454046999007
1615608324.966154,0.65155029296875,0.00408935546875,-0.01300048828125,0.75848388671875,-0.38,-0.08,0.13,-0.012432584821602996,-0.019985254758455792
1615608324.9681544,0.65069580078125,0.003662109375,-0.0137939453125,0.75921630859375,-0.04,-0.21,0.05,-0.013976237164139406,-0.02030214689202706
1615608325.0571525,0.6513671875,0.0025634765625,-0.0145263671875,0.75860595703125,-0.24,-0.08,-0.04,-0.016153447223959397,-0.019698004341408438
1615608325.1043496,0.6517333984375,-0.00103759765625,-0.0118408203125,0.75836181640625,-0.41000000000000003,-0.55,0.22,-0.01667908617628424,-0.011967492531790889
1615608325.150351,0.65606689453125,-0.00537109375,-0.01025390625,0.754638671875,-0.81,-1.11,1.1,-0.019451500525838775,-0.004617350333501526
1615608325.1953425,0.66314697265625,0.0001220703125,-0.00592041015625,0.74847412109375,4.5200000000000005,6.49,-7.53,-0.0075140655864995645,-0.0069386579858015775
1615608325.2593598,0.64996337890625,-0.0147705078125,0.0250244140625,0.7593994140625,18.93,38.92,-20.07,0.016265738660027087,0.047457567016199555
1615608325.3043494,0.585205078125,-0.23309326171875,-0.0850830078125,0.77197265625,7.67,-33.58,5.95,-0.3615084186243077,0.2041498601302958
