PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
1615608280.7214248,0.703125,-0.24713134765625,0.12237548828125,0.65545654296875,-0.01,1.9100000000000001,0.72,-0.18608948519941806,0.4183299799942079
1615608280.7664027,0.69927978515625,-0.215576171875,0.13031005859375,0.66900634765625,-1.07,0.5,0.04,-0.12444365928463069,0.402242639810893
1615608280.8104026,0.705322265625,-0.18719482421875,0.1236572265625,0.6724853515625,1.17,0.23,0.4,-0.09331529264642323,0.3659156185106964
1615608280.858402,0.70318603515625,-0.1553955078125,0.1217041015625,0.68304443359375,-0.23,-1.44,-0.7000000000000001,-0.048890402522991726,0.33060984471626387
1615608280.90749,0.69891357421875,-0.11334228515625,0.12139892578125,0.6956787109375,0.48,0.63,0.16,0.009574992167148036,0.2827182987175067
1615608280.9514902,0.70025634765625,-0.07586669921875,0.118408203125,0.699951171875,1.6,-1.09,-0.29,0.053404212059880024,0.2344808572171093
1615608281.043666,0.69537353515625,-0.05194091796875,0.12481689453125,0.705810546875,-0.14,0.9400000000000001,0.51,0.09264552263949459,0.21199900131431654
1615608281.043666,0.6922607421875,-0.04534912109375,0.12615966796875,0.7091064453125,-0.5,0.35000000000000003,0.16,0.10328567459557256,0.20490502562339602
1615608281.089636,0.69207763671875,-0.0291748046875,0.1253662109375,0.71026611328125,0.46,-1.51,-0.65,0.12176728599237141,0.1837921323444438
1615608281.1626582,0.6851806640625,0.0015869140625,0.13043212890625,0.71661376953125,-1.03,-0.22,-0.1,0.1659209572774119,0.14955482599402153
1615608281.212682,0.68060302734375,0.0430908203125,0.12652587890625,0.7203369140625,-0.2,0.76,-0.46,0.20934643812028755,0.09228570170519633
1615608281.2566822,0.67181396484375,0.11041259765625,0.0950927734375,0.72625732421875,0.12,-0.4,-0.59,0.2475314183301344,-0.026977398983873645
1615608281.3091044,0.67022705078125,0.1435546875,0.06646728515625,0.72509765625,-0.78,0.72,0.0,0.251209902643789,-0.09839466262852915
1615608281.3680625,0.67523193359375,0.16888427734375,0.0242919921875,0.71759033203125,-1.08,2.57,-0.78,0.23222669051697112,-0.17432012032058197
1615608281.4250524,0.72357177734375,0.1832275390625,-0.05767822265625,0.6629638671875,2.59,0.35000000000000003,-0.71,0.17238491291330046,-0.2762166581315516
1615608281.4700527,0.09649658203125,0.1890869140625,0.044677734375,0.9761962890625,2.3000000000000003,0.3,-1.67,0.11454884440187797,-0.30861703079259256
1615608281.518052,0.138427734375,0.17913818359375,0.00225830078125,0.97406005859375,2.12,-0.9,-0.63,0.049745215154903724,-0.3003398397014237
1615608281.5610628,0.16668701171875,0.15460205078125,-0.03558349609375,0.97314453125,0.93,-0.45,-1.1,-0.01610709486539836,-0.27005306170763027
1615608281.6722531,0.19842529296875,0.11956787109375,-0.064208984375,0.970703125,0.28,0.42,-0.36,-0.06900253239427373,-0.22176016851908004
1615608281.7384393,0.247314453125,0.0496826171875,-0.11285400390625,0.9610595703125,1.1,-1.44,-0.43,-0.16804232317750448,-0.12817842877849697
1615608281.7975373,0.24713134765625,0.00665283203125,-0.1177978515625,0.9617919921875,0.46,-0.52,-1.28,-0.1933336388722523,-0.05977615648209196
1615608281.8565276,0.24688720703125,-0.05877685546875,-0.095947265625,0.96246337890625,0.21,1.86,0.89,-0.18496248065346238,0.055476038341820785
1615608281.8585281,0.22882080078125,-0.0811767578125,-0.0836181640625,0.96649169921875,0.71,1.8,-0.01,-0.1728882696889443,0.10038801672445112
1615608281.905671,0.197509765625,-0.139404296875,-0.06268310546875,0.96832275390625,-1.72,0.47000000000000003,0.32,-0.15719083681271317,0.20822926049220652
1615608281.9630706,0.17535400390625,-0.16229248046875,-0.0333251953125,0.970458984375,-3.08,0.73,-0.55,-0.11020345375028259,0.2597941752628231
1615608282.0080602,0.1702880859375,-0.15203857421875,-0.0211181640625,0.973388671875,-0.66,0.61,0.17,-0.08379177727994898,0.24822310157519203
1615608282.0550702,0.16705322265625,-0.13336181640625,-0.015869140625,0.97674560546875,0.81,-0.44,0.1,-0.06748579872178485,0.2197316032798439
1615608282.1030598,0.13897705078125,-0.11749267578125,-0.0067138671875,0.9832763671875,0.64,0.17,-0.44,-0.0406880975457197,0.19770670376307614
1615608282.1480594,0.0618896484375,-0.08660888671875,0.01409912109375,0.99420166015625,3.29,1.94,1.8,0.015184092147177416,0.15020629815716377
1615608282.1970596,-0.02252197265625,-0.09942626953125,0.0096435546875,0.9947509765625,-1.1400000000000001,-2.34,-1.95,0.020846520999560865,0.17040158871594852
1615608282.2473903,-0.1058349609375,-0.09246826171875,0.02093505859375,0.9898681640625,0.29,2.36,1.41,0.0535566677007391,0.1539680703942866
1615608282.3003814,-0.2158203125,-0.07525634765625,0.01824951171875,0.973388671875,0.11,0.65,0.35000000000000003,0.059306825173785965,0.1194374827726158
1615608282.3483818,-0.290283203125,-0.0726318359375,-0.00848388671875,0.95416259765625,-2.06,-2.7800000000000002,-1.59,0.022668778490907277,0.12390942643870816
1615608282.4014435,-0.32879638671875,-0.06097412109375,-0.0015869140625,0.94244384765625,-1.45,-1.73,-1.59,0.032261305807982595,0.1000835668999836
1615608282.4434357,-0.34979248046875,-0.04205322265625,0.03582763671875,0.9351806640625,0.52,1.82,0.33,0.08339655281143919,0.046063881607063616
1615608282.490436,-0.3583984375,-0.0311279296875,0.06170654296875,0.9310302734375,-0.1,0.53,-0.01,0.1185080702868811,0.011745861503471946
1615608282.5584452,-0.3480224609375,-0.013427734375,0.07568359375,0.934326171875,-0.22,-0.38,-0.61,0.13025586358123545,-0.023551754628835252
1615608282.612444,-0.3304443359375,0.0086669921875,0.0992431640625,0.93853759765625,1.12,-0.6900000000000001,-0.38,0.15645465837787678,-0.06952157991483428
1615608282.612444,-0.328125,0.02227783203125,0.11456298828125,0.9373779296875,2.02,0.6,0.27,0.17404940491767298,-0.09892252409217858
1615608282.6584485,-0.3370361328125,0.03619384765625,0.1241455078125,0.93255615234375,1.27,-0.6900000000000001,-0.47000000000000003,0.1809721223496428,-0.12766638460953744
1615608282.706446,-0.35809326171875,0.0574951171875,0.12841796875,0.92303466796875,1.04,0.63,0.46,0.17259112694326406,-0.16763619824551634
1615608282.7494648,-0.36474609375,0.06512451171875,0.13018798828125,0.919677734375,-1.09,0.48,0.28,0.1697303807929577,-0.18184681932332808
1615608282.8004358,-0.33953857421875,0.07440185546875,0.117431640625,0.93023681640625,-0.02,-0.44,-0.88,0.14862441295581855,-0.18559694088026815
1615608282.8564363,-0.2718505859375,0.06689453125,0.11175537109375,0.9534912109375,0.35000000000000003,-0.11,0.64,0.155416701845883,-0.1599837143983269
1615608282.9034467,-0.18243408203125,0.03857421875,0.09796142578125,0.9775390625,0.39,0.87,0.13,0.15419845313381342,-0.094453067799587
1615608282.953481,-0.06195068359375,0.00164794921875,0.08380126953125,0.99456787109375,0.63,2.35,0.68,0.1437913255951976,-0.011632952457194793
1615608283.0026348,0.0311279296875,-0.008056640625,0.05755615234375,0.997802734375,0.9400000000000001,-0.99,0.09,0.09877776446729664,0.016867744479658556
1615608283.0617278,0.0577392578125,0.00189208984375,0.0274658203125,0.9979248046875,2.23,-0.38,-0.87,0.04752887184449483,-0.0005213498794958172
1615608283.1507182,0.12994384765625,-0.0281982421875,0.010986328125,0.9910888671875,-0.74,-0.86,-1.6300000000000001,0.012499200935376688,0.050730069930928975
1615608283.1957614,0.17919921875,-0.037841796875,0.01904296875,0.98291015625,-0.03,-0.33,-0.89,0.020684564641969775,0.07011676159120961
1615608283.2599237,0.23040771484375,-0.0325927734375,0.0389404296875,0.9718017578125,0.25,0.04,-0.26,0.0525642902265133,0.07007291762176875
1615608283.3042462,0.27154541015625,-0.04052734375,0.04339599609375,0.9605712890625,-0.18,-0.46,-0.09,0.053264699698686246,0.08742473815459205
1615608283.3552544,0.28643798828125,-0.0408935546875,0.0418701171875,0.956298828125,-0.53,-0.3,-0.56,0.0491833586848134,0.08811541069477245
1615608283.3962464,0.29876708984375,-0.0279541015625,0.0499267578125,0.95263671875,0.24,0.41000000000000003,-0.26,0.06795851773162243,0.07153621194305243
1615608283.4912539,0.308349609375,-0.0087890625,0.0555419921875,0.94964599609375,1.08,0.49,0.35000000000000003,0.08653238832659388,0.04377499158793652
1615608283.5362577,0.31610107421875,0.00042724609375,0.060546875,0.94677734375,0.78,0.66,0.01,0.09931299547714839,0.03214317266180656
1615608283.5822456,0.315673828125,-0.0042724609375,0.0587158203125,0.947021484375,-0.27,0.07,-0.28,0.09380675396829402,0.038771100281453856
1615608283.6273036,0.3109130859375,-0.00384521484375,0.05560302734375,0.94879150390625,-0.32,-0.17,-0.18,0.0891322141671286,0.03596729805760076
1615608283.6782932,0.31597900390625,-0.00177001953125,0.053955078125,0.947265625,-0.7000000000000001,-0.54,-0.39,0.08737146936925745,0.0321762612896195
1615608283.734293,0.32415771484375,0.0084228515625,0.05322265625,0.9444580078125,0.2,0.36,-0.08,0.09155139604787765,0.015968037020332
1615608283.8272996,0.34576416015625,0.01348876953125,0.0430908203125,0.937255859375,-0.11,0.08,-0.66,0.07781240589836963,0.003882119397308035
1615608283.8763032,0.36962890625,0.0206298828125,0.03326416015625,0.9283447265625,1.08,-0.21,-0.07,0.06651334303471572,-0.011806847310177239
1615608283.9183002,0.37408447265625,0.020263671875,0.031005859375,0.9266357421875,0.28,-0.26,-0.46,0.06272316157232906,-0.012365404518243682
1615608283.9643033,0.3702392578125,0.020263671875,0.0352783203125,0.92803955078125,-0.24,0.19,0.08,0.06951020245554394,-0.009888894398436467
1615608284.0093038,0.36932373046875,0.02166748046875,0.03765869140625,0.92828369140625,-0.31,0.13,-0.05,0.07420613702328548,-0.010678109954840446
1615608284.062293,0.37396240234375,0.02490234375,0.0377197265625,0.92633056640625,-0.14,0.32,-0.26,0.07644632322923942,-0.015418357189410153
1615608284.1063018,0.367431640625,0.03839111328125,0.03814697265625,0.928466796875,0.8200000000000001,0.79,0.74,0.08561789683758747,-0.037172370237383796
1615608284.1483054,0.34881591796875,0.04449462890625,0.0350341796875,0.93548583984375,-0.48,-0.24,-0.42,0.08355810356855102,-0.050547277632347815
1615608284.1972997,0.32879638671875,0.0489501953125,0.03045654296875,0.942626953125,-0.25,-0.42,-0.72,0.07758737531236652,-0.06214707338456228
1615608284.2402925,0.30267333984375,0.062255859375,0.03082275390625,0.9505615234375,-0.61,-0.07,-0.5,0.08356679016443788,-0.08569416738746435
1615608284.3332925,0.28173828125,0.07891845703125,0.03143310546875,0.95574951171875,0.8,0.14,-0.42,0.09110234134620372,-0.11433798776098603
1615608284.3793418,0.26068115234375,0.0882568359375,0.02880859375,0.9609375,0.25,0.88,-0.58,0.08861685263900412,-0.13280581557817192
1615608284.3793418,0.25531005859375,0.088134765625,0.02557373046875,0.96246337890625,0.8,0.78,-0.19,0.08239385953263413,-0.13461704363500368
1615608284.4393475,0.2462158203125,0.08349609375,0.01434326171875,0.96551513671875,-0.01,-0.86,-0.9400000000000001,0.06014586757020321,-0.13281730208572276
1615608284.488357,0.24920654296875,0.07745361328125,0.01177978515625,0.96527099609375,0.12,-0.56,-0.37,0.053532651613853906,-0.12382204021157865
1615608284.488357,0.24871826171875,0.0758056640625,0.01275634765625,0.96551513671875,-0.1,-0.04,-0.45,0.054373433424145516,-0.12069559776526835
1615608284.5463555,0.2574462890625,0.06842041015625,0.0147705078125,0.9637451171875,1.46,0.09,-0.31,0.055439991706467635,-0.10710123690221893
1615608284.5913575,0.273193359375,0.0404052734375,0.0177001953125,0.9609375,3.52,-0.49,-0.59,0.04855516271728713,-0.058616583666866166
1615608284.6603622,0.27667236328125,-0.0267333984375,0.0330810546875,0.96002197265625,0.8,0.35000000000000003,-1.1500000000000001,0.042180380807303346,0.06006416142378196
1615608284.7493608,0.252685546875,-0.13616943359375,0.06475830078125,0.95574951171875,-1.93,-0.25,-0.85,0.0496502270361137,0.2526271268110346
1615608284.8063567,0.24945068359375,-0.1715087890625,0.08135986328125,0.9495849609375,-1.76,0.45,0.0,0.06399336270161163,0.3154774299658594
1615608284.8063567,0.2529296875,-0.17767333984375,0.08380126953125,0.94732666015625,-0.48,-0.26,0.14,0.06429602572297645,0.3264117113352339
1615608284.8513596,0.25482177734375,-0.1917724609375,0.09197998046875,0.94329833984375,-0.05,0.63,0.26,0.07171737302279374,0.35170938748010483
1615608284.8993592,0.26190185546875,-0.1993408203125,0.089599609375,0.94000244140625,0.76,-0.33,-0.14,0.060985960991754275,0.3632632684798372
1615608284.948349,0.26336669921875,-0.20867919921875,0.08697509765625,0.93780517578125,0.23,-0.04,0.02,0.05109758230998002,0.376913277930746
1615608284.9895005,0.25872802734375,-0.218017578125,0.0877685546875,0.93695068359375,0.0,0.07,-0.16,0.050064317079036844,0.3913775500776695
1615608285.0795481,0.25982666015625,-0.22393798828125,0.0865478515625,0.935302734375,-0.12,-0.19,-0.06,0.04438111854764199,0.4000696602622344
1615608285.0795481,0.261474609375,-0.22467041015625,0.0855712890625,0.934814453125,0.0,0.1,0.07,0.041447460406459136,0.40093557506739547
1615608285.1255612,0.26141357421875,-0.22198486328125,0.08404541015625,0.93560791015625,-0.9400000000000001,-0.6,-0.11,0.04006223356937131,0.3962412425108015
1615608285.1715562,0.25152587890625,-0.199462890625,0.08404541015625,0.943359375,-2.15,-0.02,-0.11,0.05537149465638655,0.36076476866357776
1615608285.2225554,0.2501220703125,-0.15582275390625,0.07568359375,0.95257568359375,-0.01,0.47000000000000003,0.04,0.06070582841083784,0.2883523141822118
1615608285.2815597,0.26031494140625,-0.11566162109375,0.06231689453125,0.95654296875,1.48,-0.24,0.12,0.05267622668261455,0.2186983862653126
1615608285.3285775,0.26434326171875,-0.0809326171875,0.0501708984375,0.959716796875,0.9500000000000001,0.45,-0.35000000000000003,0.046996153270265545,0.1568285752775562
1615608285.4180558,0.2720947265625,-0.06866455078125,0.0406494140625,0.958984375,1.2,0.45,-0.06,0.0354822043261977,0.1327236124052528
1615608285.4701126,0.27581787109375,-0.0687255859375,0.03369140625,0.95819091796875,0.99,-0.85,-0.79,0.02328273150173998,0.12974218705782972
1615608285.4701126,0.27581787109375,-0.0701904296875,0.03411865234375,0.9580078125,0.37,0.06,-0.17,0.023292151423790347,0.13234680689379233
1615608285.5631094,0.27215576171875,-0.07366943359375,0.0318603515625,0.95892333984375,0.12,0.26,-0.22,0.018371643510368667,0.13695968294908253
1615608285.5631094,0.275634765625,-0.0751953125,0.02947998046875,0.9578857421875,0.33,-0.08,0.08,0.013144634612383577,0.13842532364649673
1615608285.6311102,0.2777099609375,-0.0765380859375,0.0267333984375,0.95721435546875,-0.24,-0.43,-0.25,0.007585411699520548,0.1393570239215475
1615608285.6861007,0.2789306640625,-0.07293701171875,0.0260009765625,0.95721435546875,0.06,0.23,0.08,0.007943497721531783,0.13310666402673826
1615608285.7321012,0.27978515625,-0.06890869140625,0.0264892578125,0.95721435546875,0.23,0.03,-0.21,0.01060971131507525,0.12671708646997423
1615608285.7781005,0.281005859375,-0.0616455078125,0.02496337890625,0.9573974609375,-0.28,-0.06,-0.11,0.011460315318172784,0.11404323016889505
1615608285.8251271,0.28179931640625,-0.05126953125,0.02459716796875,0.957763671875,-0.21,-0.19,0.0,0.015835403914981415,0.09676763318453463
1615608285.872111,0.28094482421875,-0.0343017578125,0.02313232421875,0.9588623046875,-0.13,0.01,-0.12,0.02173304980232957,0.06801161963809622
1615608285.9171128,0.281005859375,-0.01678466796875,0.02081298828125,0.9593505859375,-0.05,0.41000000000000003,-0.3,0.02636565122207511,0.03789573441490055
1615608285.9641006,0.287109375,0.0072021484375,0.01483154296875,0.957763671875,0.31,-0.06,-0.65,0.028106767932010553,-0.004556808401937896
1615608286.0121083,0.29864501953125,0.02642822265625,0.01104736328125,0.95391845703125,1.9000000000000001,0.17,0.04,0.03186429939046363,-0.03781885293839711
1615608286.0621004,0.2991943359375,0.02392578125,0.01055908203125,0.953857421875,0.54,0.5700000000000001,-0.21,0.029783020735639938,-0.033940734797191056
1615608286.1261141,0.2974853515625,0.017578125,0.00885009765625,0.95452880859375,-0.43,0.09,-0.6,0.023632041327048776,-0.024423732305814946
1615608286.179115,0.29840087890625,0.01715087890625,0.00689697265625,0.95428466796875,0.23,-0.08,0.04,0.02021552842385603,-0.024707133749062877
1615608286.2241006,0.2989501953125,0.01531982421875,0.0052490234375,0.95416259765625,0.19,-0.13,-0.28,0.016566407802967538,-0.02253289571441835
1615608286.3302445,0.2996826171875,0.01324462890625,0.00469970703125,0.95391845703125,0.19,0.24,-0.29,0.014602424896703643,-0.019386417367628573
1615608286.3322453,0.30126953125,0.010986328125,0.00286865234375,0.9534912109375,0.42,-0.03,-0.19,0.01044291598599927,-0.016599007616444072
1615608286.3825572,0.30255126953125,0.0064697265625,0.002197265625,0.953125,0.33,0.17,-0.24,0.006998455970259156,-0.009502107076679754
1615608286.4336128,0.3028564453125,0.00030517578125,0.00250244140625,0.9530029296875,-0.29,-0.02,-0.29,0.004278691189865831,0.0008066679094470842
1615608286.4846256,0.3038330078125,0.00091552734375,0.00286865234375,0.95269775390625,0.58,-0.19,-0.37,0.005200778708905007,-1.0873726011993621e-06
1615608286.5306234,0.30120849609375,0.00030517578125,0.0054931640625,0.95355224609375,-0.01,0.54,-0.02,0.009205839719091006,0.0023550357050308893
1615608286.575621,0.30206298828125,-0.0013427734375,0.0048828125,0.95330810546875,0.11,-0.3,-0.24,0.007339314666443056,0.004758218373407767
1615608286.6246223,0.30328369140625,-0.000732421875,0.00689697265625,0.952880859375,0.18,0.13,-0.04,0.010967571050106298,0.004817859675681288
1615608286.6876314,0.302001953125,-0.001220703125,0.00823974609375,0.9532470703125,-0.14,0.05,-0.14,0.012929825698759272,0.006307069170602345
1615608286.7296133,0.30230712890625,-0.0001220703125,0.00994873046875,0.95318603515625,0.39,0.21,-0.29,0.016315482029292096,0.005394645620447117
1615608286.776243,0.30242919921875,-0.000244140625,0.0108642578125,0.953125,0.42,0.35000000000000003,-0.02,0.017757929426860348,0.006075591099052931
1615608286.867243,0.30126953125,-0.003173828125,0.01080322265625,0.9534912109375,-0.06,0.07,-0.39,0.01614114817343259,0.010846394159594519
1615608286.914233,0.3016357421875,-0.004638671875,0.01116943359375,0.953369140625,0.28,-0.03,-0.19,0.015977393075410427,0.013455019724335939
1615608286.959233,0.3040771484375,-0.00823974609375,0.012451171875,0.9525146484375,0.43,-0.22,-0.5,0.016161185831285972,0.020091606651657105
1615608287.0054135,0.31182861328125,-0.015380859375,0.01544189453125,0.94989013671875,2.95,-1.07,-1.25,0.01706352217115079,0.03354466991951953
1615608287.055413,0.315673828125,-0.045654296875,0.0341796875,0.9471435546875,2.88,0.2,-0.68,0.031205100463023633,0.09326037644818311
1615608287.0974228,0.3150634765625,-0.094482421875,0.061279296875,0.9423828125,2.24,-1.11,-0.43,0.049503851579288126,0.18682524852179877
1615608287.14542,0.2928466796875,-0.15338134765625,0.10595703125,0.93780517578125,-3.56,2.23,-0.17,0.1003848872376905,0.29998742848372956
1615608287.1914194,0.2777099609375,-0.16888427734375,0.11505126953125,0.93865966796875,-2.0300000000000002,0.98,-0.34,0.11412558702733563,0.32610168010453905
1615608287.236421,0.31024169921875,-0.18011474609375,0.1055908203125,0.92742919921875,0.01,0.05,0.46,0.07922744133194194,0.34364065935557825
1615608287.3315587,0.3189697265625,-0.18560791015625,0.09765625,0.92425537109375,0.35000000000000003,0.21,-0.21,0.05867782543271423,0.349289149434206
1615608287.386559,0.32958984375,-0.20025634765625,0.0916748046875,0.9180908203125,0.06,-0.9400000000000001,-0.65,0.03471375369297954,0.36943775315734106
1615608287.4580238,0.38018798828125,-0.2208251953125,0.115234375,0.8907470703125,-0.4,-0.01,0.5700000000000001,0.03681980927599579,0.415028305953215
1615608287.509024,0.38531494140625,-0.210693359375,0.14398193359375,0.88677978515625,1.16,0.49,-0.52,0.09181226411369764,0.4161547340605451
1615608287.5550313,0.4224853515625,-0.22332763671875,0.16986083984375,0.86181640625,1.94,1.03,0.74,0.10586879823083761,0.45293399344337343
1615608287.6080325,0.41705322265625,-0.24932861328125,0.19000244140625,0.85308837890625,-2.25,-1.11,-0.5,0.12362218043195376,0.49904243017785205
1615608287.6620398,0.42120361328125,-0.266357421875,0.20220947265625,0.84307861328125,-1.22,-0.63,-0.47000000000000003,0.1282404984116056,0.5290336681942096
1615608287.7120876,0.44635009765625,-0.2762451171875,0.21856689453125,0.8226318359375,1.42,-0.9400000000000001,-1.53,0.12835000068703958,0.5547696484725188
1615608287.7540746,0.4697265625,-0.29364013671875,0.24468994140625,0.7957763671875,0.46,0.32,-0.5700000000000001,0.1368237166894818,0.594508397320843
1615608287.8000748,0.46649169921875,-0.29974365234375,0.28265380859375,0.78271484375,-1.01,0.53,-0.87,0.20668972022537513,0.6145652658976489
1615608287.8480742,0.47735595703125,-0.318115234375,0.30517578125,0.7601318359375,-1.02,0.67,-0.47000000000000003,0.2189610405666591,0.6473932173388856
1615608287.9030843,0.48748779296875,-0.321044921875,0.318115234375,0.74700927734375,-0.47000000000000003,1.03,0.39,0.2284802644679548,0.6577601286401161
1615608287.970074,0.4862060546875,-0.3194580078125,0.326171875,0.7451171875,-2.13,0.42,-0.38,0.248787338620028,0.6559978950474761
1615608288.0182235,0.5067138671875,-0.32061767578125,0.32305908203125,0.732177734375,-0.26,-0.29,-0.63,0.2117807934663267,0.6671795705055089
1615608288.0753076,0.50341796875,-0.31317138671875,0.3245849609375,0.73699951171875,-3.04,0.48,0.26,0.2290007678162198,0.6564998914340341
1615608288.1363113,0.506103515625,-0.28887939453125,0.306640625,0.75262451171875,-4.95,2.19,0.14,0.21906659756360333,0.6225190374112876
1615608288.1873007,0.51629638671875,-0.2490234375,0.2613525390625,0.776611328125,-1.8900000000000001,3.2600000000000002,-1.23,0.17038383343806732,0.5559404439924698
1615608288.2333004,0.55865478515625,-0.1522216796875,0.08807373046875,0.810546875,1.28,-1.1300000000000001,-3.33,-0.025122683296927118,0.2979615303655898
1615608288.279338,0.5810546875,-0.11181640625,0.0147705078125,0.80596923828125,0.36,2.5100000000000002,-5.55,-0.09349652361497786,0.1694764770022789
1615608288.3258233,0.6036376953125,-0.05169677734375,-0.063720703125,0.79302978515625,3.29,-1.27,-1.37,-0.14117957798430142,0.004315880398965103
1615608288.3740673,0.614013671875,-0.00494384765625,-0.07269287109375,0.78594970703125,2.64,2.92,0.12,-0.10426914291273319,-0.0698659685044879
1615608288.4260669,0.60791015625,-0.0008544921875,-0.08843994140625,0.7890625,0.78,-0.41000000000000003,-1.78,-0.12211867332556924,-0.09077374089680897
1615608288.4820797,0.59515380859375,-0.0037841796875,-0.0977783203125,0.79766845703125,0.7000000000000001,0.1,-0.71,-0.1394528990362627,-0.09404637274332471
1615608288.5290687,0.58660888671875,-0.00762939453125,-0.0986328125,0.80377197265625,0.03,-0.67,-0.8,-0.14543889459462353,-0.0880652910163332
1615608288.6001563,0.57757568359375,-0.0108642578125,-0.08966064453125,0.811279296875,-0.43,0.36,0.4,-0.13698018665011105,-0.07328069896109578
1615608288.6483,0.57177734375,-0.01629638671875,-0.0860595703125,0.81573486328125,0.17,-0.79,-0.44,-0.13770105746631547,-0.06123556337585767
1615608288.6952972,0.56951904296875,-0.01702880859375,-0.07464599609375,0.81842041015625,0.99,-0.31,0.22,-0.12246781268392423,-0.0488566212212127
1615608288.7423077,0.5533447265625,-0.01849365234375,-0.05169677734375,0.83111572265625,0.31,-1.08,-0.56,-0.09191748889183775,-0.02273079088995371
1615608288.7982981,0.5316162109375,-0.01519775390625,-0.00958251953125,0.8468017578125,-0.33,0.58,-0.56,-0.027973223303696084,0.013422286938919708
1615608288.8853052,0.52252197265625,-0.017822265625,0.01470947265625,0.852294921875,0.09,0.24,0.38,0.00557477946098435,0.0395100528496995
1615608288.9402971,0.5068359375,-0.04541015625,0.04791259765625,0.8594970703125,-1.51,-0.13,-1.0,0.0316293868099155,0.10928128450539637
1615608289.0052974,0.51092529296875,-0.0509033203125,0.0606689453125,0.85601806640625,0.0,0.08,-0.1,0.045285320636600505,0.12862170368203207
1615608289.0633066,0.50506591796875,-0.05133056640625,0.0654296875,0.85906982421875,-0.59,0.35000000000000003,-0.21,0.052938883135265916,0.1329895690342781
1615608289.1112967,0.50494384765625,-0.0491943359375,0.06695556640625,0.859130859375,0.22,-0.08,0.0,0.05711500028078031,0.1311049335576533
1615608289.1603048,0.49957275390625,-0.0462646484375,0.0682373046875,0.8623046875,-1.0,0.7000000000000001,-0.03,0.06239725072270728,0.12744971938072808
1615608289.2083488,0.5048828125,-0.041748046875,0.06146240234375,0.8599853515625,0.14,0.08,-0.37,0.05538662656386477,0.1153695794080968
1615608289.3143458,0.5084228515625,-0.03662109375,0.05316162109375,0.85870361328125,-0.05,0.48,0.15,0.0470103051579827,0.10084796508628074
1615608289.3753479,0.5120849609375,-0.0352783203125,0.0452880859375,0.85699462890625,0.09,0.67,-0.19,0.03603881345295399,0.09219403851116872
1615608289.3763406,0.522705078125,-0.03436279296875,0.02783203125,0.85137939453125,0.2,-0.06,-0.39,0.009941936120574622,0.07565221185572059
1615608289.4291682,0.5247802734375,-0.03790283203125,0.021728515625,0.85009765625,0.29,0.21,-0.34,-0.0024607784608481004,0.075346176148077
1615608289.4851682,0.5250244140625,-0.04083251953125,0.01800537109375,0.84991455078125,-0.14,-0.58,-0.18,-0.010637934732831608,0.07626233437937652
1615608289.5533168,0.5211181640625,-0.04461669921875,0.01934814453125,0.85211181640625,-0.54,0.67,-0.1,-0.011736766561060943,0.08307191256054228
1615608289.5993557,0.524658203125,-0.0484619140625,0.01458740234375,0.84979248046875,-0.03,-0.42,-0.48,-0.02261281568273988,0.08431994545361002
